report_month,dept_name,ward_code,service,budget_allocated,actual_spend,revenue_collected,outstanding_debt,payment_rate,data_source
31-03-2024,electricity,Ward-5,Refuse,9167241,15416945,20299986,5402499,53.0,MANUAL_UPLOAD
31-03-2024,electricity,Ward-6,Water,15549202,18504590,4230435,1099089,92.7,FIN_SYS_A
31-03-2024,ELECTRICITY,Ward-7,Electricity,20987481,27043869,17981600,1996342,51.9,FIN_SYS_B
31-03-2024,ELECTRICITY,Ward-8,Water,10899288,16257821,3775043,364832,50.8,MANUAL_UPLOAD
31-03-2024,ELECTRICITY,Ward-9,Rates,11406754,23171052,3283036,7159923,74.2,FIN_SYS_A
31-03-2024,electricity,Ward-10,Electricity,10286578,8798825,3909511,6618154,56.1,FIN_SYS_A
31-03-2024,electricity,Ward-11,Water,23275049,24801558,19733689,960896,76.1,MANUAL_UPLOAD
31-03-2024,ELECTRICITY,Ward-12,Rates,5533379,14113500,22720251,1193267,82.4,FIN_SYS_B
31-03-2024,ELECTRICITY,Ward-13,Rates,18201279,23228038,13819607,3422963,84.2,FIN_SYS_B
31-03-2024,ELECTRICITY,Ward-14,Rates,5760169,13608450,7410223,7808553,88.3,FIN_SYS_B
31-03-2024,ELECTRICITY,Ward-15,Water,7489423,27467238,13203075,8254341,79.9,MANUAL_UPLOAD
31-03-2024,ELECTRICITY,Ward-16,Water,8716822,23985589,15535539,3904832,63.1,FIN_SYS_A
31-03-2024,ELECTRICITY,Ward-17,Refuse,17744928,13150445,10051598,6085269,85.2,FIN_SYS_B
31-03-2024,electricity,Ward-18,Refuse,15903817,21152276,15619820,5406338,89.0,FIN_SYS_B
31-03-2024,electricity,Ward-19,Water,24253682,23321972,3849502,6409814,89.3,FIN_SYS_B
31-03-2024,electricity,Ward-20,Rates,16298711,18815471,22088342,2254333,57.4,FIN_SYS_A
31-03-2024,electricity,Ward-21,Rates,6880589,13194588,7212749,339738,93.8,FIN_SYS_B
31-03-2024,ELECTRICITY,Ward-22,Rates,14136583,25950413,21492376,6369794,90.1,MANUAL_UPLOAD
31-03-2024,ELECTRICITY,Ward-23,Water,15177202,9273194,17849835,1052679,60.9,FIN_SYS_A
31-03-2024,ELECTRICITY,Ward-24,Electricity,18559550,11863527,15347231,3608045,63.4,FIN_SYS_B
31-03-2024,electricity,Ward-25,Rates,19663715,23183972,16759976,5675417,75.0,FIN_SYS_A
31-03-2024,ELECTRICITY,Ward-26,Electricity,19225690,12506950,2003864,3760619,89.3,FIN_SYS_A
31-03-2024,electricity,Ward-27,Rates,15918438,20360204,7503392,7286172,70.7,FIN_SYS_B
31-03-2024,electricity,Ward-28,Water,4618775,23507311,5737381,4250729,66.2,FIN_SYS_A
31-03-2024,electricity,Ward-29,Rates,13487124,10470277,2417010,2478808,70.8,MANUAL_UPLOAD
31-03-2024,electricity,Ward-30,Electricity,12987291,13087888,9742185,849297,95.8,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-1,Rates,15895165,11339521,14859284,6755663,75.4,FIN_SYS_A
31-03-2024,WASTE MANAGEMENT,Ward-2,Electricity,6957474,14057825,11482411,8784908,97.8,MANUAL_UPLOAD
31-03-2024,WASTE MANAGEMENT,Ward-3,Refuse,7147177,15814698,19616425,1680364,54.2,MANUAL_UPLOAD
31-03-2024,waste management,Ward-4,Refuse,8591028,12153224,8897163,7023327,96.5,MANUAL_UPLOAD
31-03-2024,waste management,Ward-5,Water,16125015,19206253,4819848,4157429,98.7,FIN_SYS_B
31-03-2024,waste management,Ward-6,Water,16235627,13900804,12651071,5013170,57.6,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-7,Electricity,17692556,25184119,14543959,1692566,85.2,MANUAL_UPLOAD
31-03-2024,WASTE MANAGEMENT,Ward-8,Rates,24632709,10070904,2978451,1495710,66.2,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-9,Electricity,12774069,29041803,2577835,2755917,88.1,FIN_SYS_B
31-03-2024,waste management,Ward-10,Electricity,23906414,15890433,8615326,2944357,56.8,FIN_SYS_B
31-03-2024,waste management,Ward-11,Electricity,6177828,17889966,14165207,998692,51.7,FIN_SYS_A
31-03-2024,waste management,Ward-12,Refuse,21582017,26914176,23543058,513834,77.8,FIN_SYS_B
31-03-2024,waste management,Ward-13,Refuse,15786519,10238447,4266016,775966,94.9,FIN_SYS_A
31-03-2024,WASTE MANAGEMENT,Ward-14,Rates,9282587,16781565,15550979,8472362,74.7,FIN_SYS_A
31-03-2024,waste management,Ward-15,Rates,24338777,12837079,20472458,1731273,50.4,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-16,Rates,12409884,22637210,13459898,5425202,84.3,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-17,Electricity,22024017,18591638,22348923,8595481,69.2,FIN_SYS_A
31-03-2024,WASTE MANAGEMENT,Ward-18,Electricity,22903638,22850540,12579742,1162204,59.5,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-19,Electricity,13192477,15583177,13379120,6227032,92.3,FIN_SYS_A
31-03-2024,waste management,Ward-20,Refuse,23377367,12977080,4061847,5839516,77.6,FIN_SYS_A
31-03-2024,waste management,Ward-21,Water,19678662,28184685,15008264,5044103,65.5,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-22,Rates,20678548,22861218,23335212,682463,76.9,FIN_SYS_B
31-03-2024,waste management,Ward-23,Refuse,15451206,22790808,15124323,2856729,74.3,FIN_SYS_B
31-03-2024,WASTE MANAGEMENT,Ward-24,Refuse,24842031,15281303,23466406,5034904,96.3,MANUAL_UPLOAD
31-03-2024,WASTE MANAGEMENT,Ward-25,Water,14935239,4813775,10372671,5659282,82.2,MANUAL_UPLOAD
31-03-2024,WASTE MANAGEMENT,Ward-26,Rates,18302990,17637236,10502435,6377549,89.1,FIN_SYS_A
31-03-2024,WASTE MANAGEMENT,Ward-27,Electricity,8910728,27027905,20510155,4766865,82.3,MANUAL_UPLOAD
31-03-2024,WASTE MANAGEMENT,Ward-28,Water,8642730,5585363,23700204,8073094,81.3,FIN_SYS_A
31-03-2024,waste management,Ward-29,Electricity,21907747,28433670,9097289,8642064,70.8,FIN_SYS_A
31-03-2024,waste management,Ward-30,Electricity,23093100,23193454,3894315,5497044,95.2,MANUAL_UPLOAD
31-03-2024,roads & transport,Ward-1,Rates,5725622,18798631,3194864,4062242,76.0,FIN_SYS_B
31-03-2024,roads & transport,Ward-2,Rates,6784050,19079189,14321415,414174,58.4,MANUAL_UPLOAD
31-03-2024,roads & transport,Ward-3,Electricity,23021660,27148586,4842023,1467084,86.5,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-4,Refuse,21328610,14601013,8782890,4569238,62.7,FIN_SYS_B
31-03-2024,roads & transport,Ward-5,Rates,24218896,10295799,21895904,2984643,87.2,FIN_SYS_B
31-03-2024,roads & transport,Ward-6,Rates,15849302,9467533,12408019,4919565,52.3,MANUAL_UPLOAD
31-03-2024,ROADS & TRANSPORT,Ward-7,Electricity,25874846,15392380,11284046,1328830,89.4,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-8,Rates,13840015,19986298,16726864,1803325,82.6,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-9,Refuse,17231324,12712202,14676619,5651342,54.9,FIN_SYS_B
31-03-2024,roads & transport,Ward-10,Water,20039761,20949573,10070340,6541293,94.3,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-11,Rates,6175323,12686766,10256954,6937244,90.5,MANUAL_UPLOAD
31-03-2024,ROADS & TRANSPORT,Ward-12,Electricity,24892216,22873483,14231057,5346641,77.6,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-13,Rates,22933298,22884597,11371655,5346418,97.2,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-14,Electricity,11334687,23715281,16403870,2943106,61.6,FIN_SYS_A
31-03-2024,roads & transport,Ward-15,Rates,15210055,16090446,6391331,2762141,54.5,FIN_SYS_A
31-03-2024,roads & transport,Ward-16,Water,8440721,28987958,14862447,5915165,91.0,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-17,Water,19570844,28608721,2238761,5839459,61.9,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-18,Rates,8857216,14369233,3046805,4583851,74.0,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-19,Electricity,23346909,15487619,6432874,1011616,65.6,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-20,Water,7714629,6891230,10024566,4655445,82.2,FIN_SYS_B
31-03-2024,roads & transport,Ward-21,Electricity,23235871,15533100,5117699,4217309,74.7,FIN_SYS_A
31-03-2024,roads & transport,Ward-22,Refuse,6809460,22844610,12249300,389730,60.5,FIN_SYS_A
31-03-2024,roads & transport,Ward-23,Refuse,15365344,5627712,5694999,4074567,80.8,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-24,Water,23405738,15718089,7658503,1168001,54.1,MANUAL_UPLOAD
31-03-2024,roads & transport,Ward-25,Rates,10524864,27764183,23564114,2680928,75.6,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-26,Refuse,22199936,27341703,12084340,8598603,82.2,MANUAL_UPLOAD
31-03-2024,ROADS & TRANSPORT,Ward-27,Electricity,8128621,21576704,19692627,2567100,69.9,MANUAL_UPLOAD
31-03-2024,roads & transport,Ward-28,Electricity,23167824,29849063,23706396,1548529,91.6,FIN_SYS_A
31-03-2024,ROADS & TRANSPORT,Ward-29,Water,15329949,23736116,14221484,4085514,88.0,FIN_SYS_B
31-03-2024,ROADS & TRANSPORT,Ward-30,Refuse,18440721,16119637,20522897,8312852,55.5,MANUAL_UPLOAD
31-03-2024,HOUSING,Ward-1,Refuse,21600460,24921182,14472848,3198762,51.5,FIN_SYS_B
31-03-2024,housing,Ward-2,Electricity,14045549,21369417,3084907,2572195,91.3,MANUAL_UPLOAD
31-03-2024,housing,Ward-3,Water,8385015,18952407,21801255,3743619,93.7,MANUAL_UPLOAD
31-03-2024,housing,Ward-4,Rates,7055631,12004603,18915821,1854488,55.4,FIN_SYS_B
31-03-2024,housing,Ward-5,Refuse,16614857,13929915,12757069,8428323,83.0,MANUAL_UPLOAD
31-03-2024,housing,Ward-6,Electricity,7903723,6946511,8127478,8285343,71.2,FIN_SYS_B
31-03-2024,HOUSING,Ward-7,Refuse,18763580,28686514,10663861,4616008,54.9,MANUAL_UPLOAD
31-03-2024,HOUSING,Ward-8,Rates,10837533,18718049,12499610,4077045,90.1,FIN_SYS_A
31-03-2024,HOUSING,Ward-9,Rates,6147012,9909860,6172824,4706564,52.4,FIN_SYS_B
31-03-2024,housing,Ward-10,Water,24939912,27856160,22153226,396434,85.4,MANUAL_UPLOAD
31-03-2024,HOUSING,Ward-11,Refuse,4627565,20626348,11589509,8083529,73.7,MANUAL_UPLOAD
31-03-2024,housing,Ward-12,Rates,25952389,8079294,23574053,842624,69.2,FIN_SYS_A
31-03-2024,HOUSING,Ward-13,Rates,19778925,15456813,16840734,3037762,90.4,FIN_SYS_A
31-03-2024,HOUSING,Ward-14,Refuse,18164259,19249147,10258964,2493154,62.2,MANUAL_UPLOAD
31-03-2024,housing,Ward-15,Electricity,6200529,11255519,18196782,1605846,83.9,FIN_SYS_A
31-03-2024,HOUSING,Ward-16,Refuse,14911941,8383097,23219995,7526492,84.8,FIN_SYS_A
31-03-2024,housing,Ward-17,Refuse,16522088,28167360,2650155,8884496,52.2,FIN_SYS_A
31-03-2024,housing,Ward-18,Electricity,18375175,28527416,23358606,5493858,82.9,FIN_SYS_A
31-03-2024,housing,Ward-19,Rates,24755414,26128800,8664574,2075968,82.1,FIN_SYS_A
31-03-2024,HOUSING,Ward-20,Water,25238474,22939861,14531067,1567323,55.8,FIN_SYS_B
31-03-2024,HOUSING,Ward-21,Water,10473651,27620447,21624375,2687959,86.4,FIN_SYS_B
31-03-2024,housing,Ward-22,Refuse,16712909,28294865,6997590,3680963,83.9,FIN_SYS_A
31-03-2024,housing,Ward-23,Rates,12161008,5505601,20429699,813834,71.7,MANUAL_UPLOAD
31-03-2024,housing,Ward-24,Rates,15776601,15144467,5944086,3932687,73.8,FIN_SYS_A
31-03-2024,HOUSING,Ward-25,Rates,25743333,28829610,8774392,1363301,89.8,MANUAL_UPLOAD
31-03-2024,HOUSING,Ward-26,Water,21349439,25552891,11651775,4108176,86.0,FIN_SYS_B
31-03-2024,housing,Ward-27,Refuse,17670792,23465253,7916800,8103906,66.1,FIN_SYS_B
31-03-2024,housing,Ward-28,Refuse,25441145,6839694,9526383,4849338,76.9,FIN_SYS_B
31-03-2024,housing,Ward-29,Refuse,21805813,22954502,19641506,7194195,75.5,MANUAL_UPLOAD
31-03-2024,housing,Ward-30,Electricity,25378078,11780598,23805449,8725856,88.3,FIN_SYS_B
31-03-2024,administration,Ward-1,Rates,7914482,10073664,15847509,525647,65.7,MANUAL_UPLOAD
31-03-2024,ADMINISTRATION,Ward-2,Rates,25124662,10001033,13667646,3775601,74.7,FIN_SYS_A
31-03-2024,ADMINISTRATION,Ward-3,Water,13978614,22378259,5387921,2223033,66.5,FIN_SYS_B
31-03-2024,administration,Ward-4,Water,5950637,26746686,20239273,2371943,84.6,FIN_SYS_B
31-03-2024,ADMINISTRATION,Ward-5,Water,5777258,8508628,4755805,5772757,97.6,FIN_SYS_B
31-03-2024,ADMINISTRATION,Ward-6,Electricity,6279441,10420705,19720743,1354816,56.1,MANUAL_UPLOAD
31-03-2024,ADMINISTRATION,Ward-7,Water,24795315,16521303,14605690,4732470,57.1,MANUAL_UPLOAD
31-03-2024,ADMINISTRATION,Ward-8,Refuse,20907824,17725743,23930692,7334406,72.1,MANUAL_UPLOAD
31-03-2024,ADMINISTRATION,Ward-9,Refuse,22208281,5252551,8846196,8534305,52.7,FIN_SYS_A
31-03-2024,ADMINISTRATION,Ward-10,Electricity,19376523,29813963,16546793,919661,69.5,MANUAL_UPLOAD
31-03-2024,ADMINISTRATION,Ward-11,Refuse,12252472,19576137,3782511,3615040,61.7,MANUAL_UPLOAD
31-03-2024,ADMINISTRATION,Ward-12,Refuse,14494646,29134230,12450578,1252191,70.9,FIN_SYS_A
31-03-2024,administration,Ward-13,Refuse,16300045,16946235,11781944,3631561,58.8,FIN_SYS_A
31-03-2024,administration,Ward-14,Water,19396756,24333314,7315219,6683473,64.8,FIN_SYS_A
31-03-2024,ADMINISTRATION,Ward-15,Water,23101622,17251666,13803146,2282843,85.7,FIN_SYS_A
31-03-2024,administration,Ward-16,Rates,19804936,4352616,13963398,7695499,77.5,FIN_SYS_B
31-03-2024,ADMINISTRATION,Ward-17,Rates,6255668,29210492,11341154,4245634,59.8,FIN_SYS_B
31-03-2024,ADMINISTRATION,Ward-18,Electricity,5967142,29847185,20819112,1045721,72.5,FIN_SYS_B
31-03-2024,ADMINISTRATION,Ward-19,Water,22998644,6002734,9403691,3544032,64.7,FIN_SYS_B
31-03-2024,administration,Ward-20,Water,22960433,6916847,10483878,1750491,88.7,FIN_SYS_A
31-03-2024,administration,Ward-21,Refuse,7801977,6802050,18634947,1191532,87.9,FIN_SYS_A
31-03-2024,ADMINISTRATION,Ward-22,Electricity,20436697,12290062,11179383,2062074,64.1,FIN_SYS_A
31-03-2024,ADMINISTRATION,Ward-23,Water,24823953,11953786,17587127,5036777,68.2,FIN_SYS_A
31-03-2024,administration,Ward-24,Electricity,24986468,27948490,2171165,690771,71.1,FIN_SYS_A
31-03-2024,ADMINISTRATION,Ward-25,Rates,4570052,19996828,21373378,8144550,50.3,MANUAL_UPLOAD
31-03-2024,administration,Ward-26,Electricity,4963961,14256242,2488811,2424283,62.6,FIN_SYS_A
31-03-2024,administration,Ward-27,Rates,23663838,18036838,22230615,2238785,80.5,FIN_SYS_A
31-03-2024,administration,Ward-28,Rates,8021611,8081133,15637250,1782287,85.1,MANUAL_UPLOAD
31-03-2024,administration,Ward-29,Water,17048129,22666422,23211633,3698764,50.6,FIN_SYS_A
31-03-2024,administration,Ward-30,Refuse,16441051,18063951,7736086,8789287,84.3,MANUAL_UPLOAD
30-04-2024,WATER SERVICES,Ward-1,Rates,25049215,9713346,17104166,5176621,62.5,FIN_SYS_B
30-04-2024,water services,Ward-2,Refuse,11351828,22203182,23492980,5460139,79.6,FIN_SYS_B
30-04-2024,water services,Ward-3,Water,5179930,23126564,6034213,555010,90.1,FIN_SYS_B
30-04-2024,WATER SERVICES,Ward-4,Refuse,24564773,18294945,17976893,8558230,73.0,FIN_SYS_B
30-04-2024,water services,Ward-5,Electricity,14154893,27462916,18200832,8533771,91.1,FIN_SYS_B
30-04-2024,water services,Ward-6,Rates,24538750,12177421,4131564,6690468,69.5,FIN_SYS_B
30-04-2024,WATER SERVICES,Ward-7,Refuse,5390396,13270065,19799060,3131157,53.3,FIN_SYS_A
30-04-2024,WATER SERVICES,Ward-8,Rates,9743294,7247474,8377642,1367268,77.4,FIN_SYS_A
30-04-2024,water services,Ward-9,Rates,17913141,7781466,11448082,4140293,64.0,FIN_SYS_B
30-04-2024,WATER SERVICES,Ward-10,Electricity,13139854,20385953,4523530,8334096,61.5,FIN_SYS_A
30-04-2024,water services,Ward-11,Water,14928902,4428243,22593710,7307373,77.7,FIN_SYS_A
30-04-2024,WATER SERVICES,Ward-12,Refuse,8973510,6979325,12098038,4462382,91.6,FIN_SYS_A
30-04-2024,water services,Ward-13,Water,17749242,15882379,20291317,1065185,55.8,FIN_SYS_B
30-04-2024,water services,Ward-14,Refuse,14292047,7410194,23625985,7984353,73.7,FIN_SYS_A
30-04-2024,WATER SERVICES,Ward-15,Water,11963553,9941940,7877640,5406886,75.2,MANUAL_UPLOAD
30-04-2024,WATER SERVICES,Ward-16,Water,13783887,7578574,16772721,311063,56.3,FIN_SYS_B
30-04-2024,WATER SERVICES,Ward-17,Refuse,15921038,16701496,12147714,3643541,90.8,FIN_SYS_A
30-04-2024,water services,Ward-18,Water,19268492,20401350,12361117,2348180,98.3,FIN_SYS_B
30-04-2024,WATER SERVICES,Ward-19,Rates,23722635,18268208,22229739,3526809,66.9,FIN_SYS_A
30-04-2024,WATER SERVICES,Ward-20,Refuse,5638725,28000906,22161097,3244287,84.6,FIN_SYS_A
30-04-2024,WATER SERVICES,Ward-21,Refuse,6490858,18735951,13983688,6726770,84.2,FIN_SYS_B
30-04-2024,WATER SERVICES,Ward-22,Electricity,9816509,25090174,17127637,7778050,85.7,FIN_SYS_A
30-04-2024,WATER SERVICES,Ward-23,Rates,9450890,18808602,7275817,8038790,64.2,FIN_SYS_A
30-04-2024,water services,Ward-24,Refuse,18130326,27532463,8952382,5349005,95.9,FIN_SYS_B
30-04-2024,water services,Ward-25,Water,17543729,24770662,9839534,4156918,91.1,MANUAL_UPLOAD
30-04-2024,water services,Ward-26,Electricity,17624484,14382133,22635380,324968,96.5,FIN_SYS_A
30-04-2024,water services,Ward-27,Water,17894576,13932817,2372029,3400333,64.6,FIN_SYS_B
30-04-2024,water services,Ward-28,Rates,8897263,19444227,17598598,5092615,85.3,FIN_SYS_B
30-04-2024,water services,Ward-29,Rates,9712188,29977893,7581232,8878495,58.4,FIN_SYS_A
30-04-2024,water services,Ward-30,Rates,13849301,18520207,21960898,1217514,85.5,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-1,Rates,13776599,11329853,16892922,766168,83.9,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-2,Rates,24840210,7954690,3817786,1835321,57.9,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-3,Electricity,17509746,13557118,22604096,7245220,60.5,FIN_SYS_B
30-04-2024,ELECTRICITY,Ward-4,Refuse,19796577,10722428,20598707,3466113,92.6,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-5,Water,22956024,19463870,11015700,2570635,73.8,FIN_SYS_B
30-04-2024,electricity,Ward-6,Water,15609727,26931312,4266639,683838,95.1,FIN_SYS_A
30-04-2024,electricity,Ward-7,Water,12356713,17377279,6492056,5797707,81.6,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-8,Rates,22601083,19553728,3552050,7215170,73.4,MANUAL_UPLOAD
30-04-2024,electricity,Ward-9,Rates,17711542,14693224,6353663,1165897,76.5,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-10,Water,8642641,18683487,23837237,1807466,68.3,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-11,Refuse,11865270,19517978,16821287,5046375,82.8,FIN_SYS_A
30-04-2024,electricity,Ward-12,Refuse,12907792,27276305,5639461,2746679,78.2,FIN_SYS_A
30-04-2024,electricity,Ward-13,Rates,6953939,6098849,11396275,3171014,67.6,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-14,Water,22271712,28395636,10265921,3493340,87.4,FIN_SYS_B
30-04-2024,ELECTRICITY,Ward-15,Electricity,10566195,26781624,6749828,1522967,95.1,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-16,Electricity,14797706,18267011,6173595,7896669,61.8,FIN_SYS_B
30-04-2024,electricity,Ward-17,Electricity,14717753,4536146,14372067,1995394,65.5,MANUAL_UPLOAD
30-04-2024,electricity,Ward-18,Water,16202188,22529134,7514834,848747,72.7,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-19,Refuse,10377403,9109073,16537516,3229718,83.2,MANUAL_UPLOAD
30-04-2024,electricity,Ward-20,Rates,18075877,18962683,18091200,762833,80.5,MANUAL_UPLOAD
30-04-2024,electricity,Ward-21,Rates,15619446,12820886,11229108,7247957,78.5,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-22,Water,25432280,21876251,8230655,4990746,74.3,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-23,Water,16928598,18110396,19030981,963086,73.5,FIN_SYS_A
30-04-2024,electricity,Ward-24,Water,19543872,6130458,13112791,5806001,83.5,FIN_SYS_B
30-04-2024,ELECTRICITY,Ward-25,Electricity,10293696,14442836,10707801,2645032,59.1,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-26,Water,15859157,27199046,11980382,4159314,59.7,FIN_SYS_A
30-04-2024,ELECTRICITY,Ward-27,Refuse,25261039,18032427,15824663,8618211,76.9,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-28,Refuse,19254769,9984124,7384842,1413741,95.6,MANUAL_UPLOAD
30-04-2024,ELECTRICITY,Ward-29,Water,23745884,18686319,6106512,5003707,77.4,FIN_SYS_B
30-04-2024,electricity,Ward-30,Refuse,16932136,21015330,17430911,2969112,89.7,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-1,Electricity,12757211,23710354,4742938,2729829,81.9,MANUAL_UPLOAD
30-04-2024,waste management,Ward-2,Water,25183099,28975539,13120861,4986861,84.4,MANUAL_UPLOAD
30-04-2024,WASTE MANAGEMENT,Ward-3,Electricity,11634244,14041223,21474796,7764250,94.1,MANUAL_UPLOAD
30-04-2024,waste management,Ward-4,Refuse,6552766,18115189,2772662,4010146,67.7,MANUAL_UPLOAD
30-04-2024,WASTE MANAGEMENT,Ward-5,Water,16720997,13255651,10188714,5457333,78.1,MANUAL_UPLOAD
30-04-2024,waste management,Ward-6,Water,11205031,20253157,17891774,2356153,64.9,MANUAL_UPLOAD
30-04-2024,waste management,Ward-7,Electricity,11990254,29915261,2579124,4389111,74.6,FIN_SYS_B
30-04-2024,waste management,Ward-8,Rates,6569301,24314542,3478404,3104946,82.2,MANUAL_UPLOAD
30-04-2024,waste management,Ward-9,Refuse,6286406,19104816,10490466,4453230,56.1,FIN_SYS_B
30-04-2024,WASTE MANAGEMENT,Ward-10,Rates,25980726,9395585,8169692,4010041,59.3,FIN_SYS_B
30-04-2024,WASTE MANAGEMENT,Ward-11,Water,24284375,7756234,8411480,2865447,91.2,FIN_SYS_A
30-04-2024,waste management,Ward-12,Water,12229396,10646273,8023431,804273,76.4,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-13,Refuse,19671016,10608426,23153653,2011864,95.9,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-14,Refuse,11158169,13215362,12752108,7794534,86.2,MANUAL_UPLOAD
30-04-2024,WASTE MANAGEMENT,Ward-15,Refuse,6817176,17269181,2377038,2554728,61.3,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-16,Rates,15457458,23514771,12504677,4412293,67.0,MANUAL_UPLOAD
30-04-2024,waste management,Ward-17,Rates,25167818,14876472,4117975,3019859,74.0,FIN_SYS_A
30-04-2024,waste management,Ward-18,Electricity,12671329,28393418,5778020,6985088,90.0,MANUAL_UPLOAD
30-04-2024,WASTE MANAGEMENT,Ward-19,Refuse,14218867,13915148,3322141,1519707,59.9,MANUAL_UPLOAD
30-04-2024,waste management,Ward-20,Refuse,20398019,19107570,22845326,7761426,78.6,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-21,Refuse,16298760,8400309,10630652,2332252,80.5,FIN_SYS_A
30-04-2024,waste management,Ward-22,Rates,18899475,4381897,18157940,8346661,81.5,MANUAL_UPLOAD
30-04-2024,WASTE MANAGEMENT,Ward-23,Electricity,21604317,7457769,16876627,6101697,69.3,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-24,Refuse,24963747,21263060,11144064,841480,79.5,FIN_SYS_A
30-04-2024,WASTE MANAGEMENT,Ward-25,Refuse,15145539,12652846,23615356,5481401,60.7,FIN_SYS_B
30-04-2024,WASTE MANAGEMENT,Ward-26,Electricity,7794391,22999384,12517290,8591836,73.6,FIN_SYS_B
30-04-2024,WASTE MANAGEMENT,Ward-27,Water,12299864,17345114,14725789,4489353,53.0,MANUAL_UPLOAD
30-04-2024,waste management,Ward-28,Refuse,9695928,24533669,12277851,779004,66.4,MANUAL_UPLOAD
30-04-2024,WASTE MANAGEMENT,Ward-29,Water,22983155,8177595,22354218,3913163,53.4,FIN_SYS_B
30-04-2024,WASTE MANAGEMENT,Ward-30,Refuse,4647840,7758815,6473690,4169977,81.0,MANUAL_UPLOAD
30-04-2024,ROADS & TRANSPORT,Ward-1,Water,14042526,19732768,15048771,8735778,58.5,MANUAL_UPLOAD
30-04-2024,ROADS & TRANSPORT,Ward-2,Rates,8378692,27305544,2585846,2481574,68.5,FIN_SYS_B
30-04-2024,ROADS & TRANSPORT,Ward-3,Water,4836948,18669552,12708849,5937931,63.3,MANUAL_UPLOAD
30-04-2024,ROADS & TRANSPORT,Ward-4,Refuse,13551642,10702813,19466789,6119721,82.3,MANUAL_UPLOAD
30-04-2024,roads & transport,Ward-5,Water,23297916,12077997,2301014,2395367,95.2,FIN_SYS_A
